userid,movieid,rating
212844,the+blackbird+1926,4
124849,avatar+2009,3
224729,independence+day+1996,3
3849,camille+1936,4
128002,return+of+the+jedi+1983,4
261583,the+match+factory+girl+1990,4
245867,a+city+of+sadness+1989,4
101479,snow+white+and+the+seven+dwarfs+1937,4
209265,i_+robot+2004,4
319732,gone+girl+2014,5
188883,paparazzi+2004,3
345616,little+white+lies+2010,4
188218,se7en+1995,5
260396,kill+bill+vol.+1+2003,4
243044,mutant+aliens+2002,5
281062,a+gathering+of+old+men+1987,3
78963,whiplash+2014,4
190788,constantine+2005,3
333998,the+sure+thing+1985,3
237266,dona+flor+and+her+two+husbands+1976,4
64276,harry+potter+and+the+philosophers+stone+2001,4
195757,terminator+2+judgment+day+1991,5
344959,x-men+2000,4
298490,10+things+i+hate+about+you+1999,4
329063,step+up+3d+2010,3
68176,the+whisperers+1967,3
167142,divine+trash+1998,4
73395,pulp+fiction+1994,5
67603,home+movie+2008,4
160176,stargate+continuum+2008,3
219660,the+city+of+the+dead+1960,4
138607,the+cat+returns+2002,5
141897,nebraska+2013,4
72101,the+boy+in+the+striped+pyjamas+2008,4
243863,never+been+kissed+1999,3
267521,monty+python+and+the+holy+grail+1975,5
3589,wit+2001,4
352082,the+thin+man+goes+home+1945,4
288018,lonely+hearts+2006,4
118962,+nos+amours+1983,4
273420,starting+over+1979,3
118983,hot+rod+2007,2
257510,off+the+menu+the+last+days+of+chasens+1998,4
263135,my+name+is+khan+2010,3
285637,mambo+italiano+2003,4
307016,i+wish+2011,4
65718,how+to+train+your+dragon+2010,4
301297,indiana+jones+and+the+last+crusade+1989,4
272652,kill+bill+vol.+1+2003,4
257889,hara-kiri+death+of+a+samurai+2011,5
70824,six+pack+1982,3
336540,maborosi+1995,4
4804,the+green+mile+1999,4
252660,the+kingdom+ii+1997,4
325106,inception+2010,5
70701,bill+bailey+tinselworm+2008,3
274666,peter+pan+1953,3
323977,titanic+1997,4
351370,agenda+grinding+america+down+2010,3
326354,powder+blue+2009,3
255949,my+bodyguard+1980,4
351864,the+road+to+wellville+1994,2
345983,lady+and+the+tramp+1955,3
271873,bang+bang+youre+dead+2002,4
298499,support+your+local+sheriff+1969,4
43858,brave+2012,4
326090,pulp+fiction+1994,3
58635,seven+men+from+now+1956,4
234556,a+christmas+story+1983,4
168005,garbo+the+spy+2009,4
25952,arbitrage+2012,4
23287,rosetta+1999,4
120352,before+the+fall+2004,4
28057,the+fox+and+the+hound+2+2006,3
34270,nymph+2014,3
284573,tobacco+road+1941,3
193236,finding+nemo+2003,3
159165,the+cat+returns+2002,3
125695,akira+1988,4
278468,my+neighbor+totoro+1988,5
109888,the+wolf+of+wall+street+2013,3
294532,experience+preferred...but+not+essential+1982,4
257070,cavalcade+1933,3
83977,easier+with+practice+2009,3
200016,ballet+shoes+2008,3
110253,kimjongilia+2009,4
150174,palo+alto+2014,3
352566,emma+2009,3
165375,equilibrium+2002,3
254072,searching+for+debra+winger+2002,4
307450,the+big+sleep+1946,5
136879,harry+potter+and+the+philosophers+stone+2001,4
230373,hunting+elephants+2013,4
41774,the+gabby+douglas+story+2014,4
137238,the+odd+couple+1968,5
237797,who+is+harry+kellerman+and+why+is+he+saying+those+terrible+things+about+me+1971,4
92823,cowboy+bebop+the+movie+2001,4
57044,meth+2006,4
279558,pirates+of+the+caribbean+at+worlds+end+2007,3
225317,just+imagine+1930,2
129113,it+follows+2015,4
257321,the+chipmunk+adventure+1987,5
7877,alvin+and+the+chipmunks+the+squeakquel+2009,2
291583,close+encounters+of+the+third+kind+1977,3
286242,radioactive+dreams+1986,3
153528,the+magnificent+seven+1960,5
19862,wreck-it+ralph+2012,5
279279,for+love+and+gold+1966,3
176628,birdy+1984,5
351834,the+good_+the+bad+and+the+ugly+1966,4
77148,soul+kitchen+2009,4
50114,dolls+2002,4
285096,the+toy+1982,3
111878,the+incredibles+2004,4
328150,the+lords+of+discipline+1983,3
136268,close+encounters+of+the+third+kind+1977,4
329016,dont+stop+believin+everymans+journey+2013,3
317882,711+ocean+drive+1950,4
339661,sorority+wars+2009,4
272380,kikis+delivery+service+1989,4
14797,bigger+stronger+faster*+2008,3
311583,you+dont+mess+with+the+zohan+2008,2
349536,wittgenstein+1993,3
144560,wendy+and+lucy+2008,4
176413,free+samples+2012,3
22986,cinderella+1950,4
245980,casino+royale+2006,4
39004,the+lord+of+the+rings+the+return+of+the+king+2003,4
179078,the+gold+rush+1925,4
340114,love+letters+1945,2
228779,alice+in+wonderland+1951,4
90914,the+girl+who+played+with+fire+2009,2
68909,east+side_+west+side+1949,3
131950,the+adventures+of+priscilla_+queen+of+the+desert+1994,2
164715,the+princess+and+the+frog+2009,3
72237,the+lord+of+the+rings+the+two+towers+2002,5
316769,despicable+me+2+2013,4
113413,the+jungle+book+1967,4
135365,dawn+of+the+planet+of+the+apes+2014,4
283251,beauty+and+the+beast+the+enchanted+christmas+1997,4
337319,troy+2004,4
322658,gotcha+1985,2
101704,monty+python+and+the+holy+grail+1975,4
160088,the+witch+who+came+from+the+sea+1976,3
183389,repentance+1984,3
25930,no+end+in+sight+2007,3
55009,ponyo+2008,5
315450,hellbenders+2013,3
32524,bunny+and+the+bull+2009,4
61008,criminal+lovers+1999,2
65723,f+2010,3
72274,the+first+time+2012,4
149863,apollo+13+1995,4
279886,krakatoa_+east+of+java+1969,2
308147,confessions+of+a+dangerous+mind+2002,4
123884,the+300+spartans+1962,4
154968,spirited+away+2001,4
133766,black+sea+2014,2
101599,bambi+1942,3
39635,ugly_+dirty+and+bad+1976,5
281064,swing+time+1936,4
145344,safe+house+1998,4
8563,rope+1948,4
336402,the+good_+the+bad+and+the+ugly+1966,5
104667,away+with+words+1999,5
16952,crime+and+punishment+1983,3
184491,toy+story+2+1999,4
250655,toy+story+2+1999,4
28639,mickey_+donald_+goofy+the+three+musketeers+2004,3
31561,monty+python+and+the+holy+grail+1975,4
66785,apollo+13+1995,4
17007,hairspray+2007,3
10741,sleeping+beauty+1959,4
178028,71+fragments+of+a+chronology+of+chance+1994,4
8444,the+secrets+2007,3
243756,virunga+2014,4
74915,the+avengers+2012,4
168419,howls+moving+castle+2004,4
71819,out+of+the+blue+1980,4
274294,castle+in+the+sky+1986,4
273824,haunted+echoes+2008,2
320118,the+squall+1929,4
279736,the+banishment+2007,4
250720,showrunners+the+art+of+running+a+tv+show+2014,3
190896,dr.+no+1962,4
162559,cry+freedom+1987,4
127937,peter+pan+1953,4
221624,quitting+2001,3
311158,the+great+debaters+2007,4
217888,asylum+2008,2
250440,neurons+to+nirvana+2013,3
341588,monsters_+inc.+2001,4
3332,come+undone+2000,4
264355,nanook+of+the+north+1922,4
116012,the+messenger+2009,4
317690,the+avengers+2012,4
281838,all+the+presidents+men+1976,5
326610,4+little+girls+1997,4
104117,crazy_+stupid_+love.+2011,4
1988,cloportes+1965,3
260041,howards+end+1992,4
220300,the+searchers+1956,3
145752,whos+the+caboose+1997,4
219559,l.i.e.+2001,5
144942,whoregasm+1988,4
109036,this+above+all+1942,3
101124,far+from+the+madding+crowd+1967,5
332471,ballet+shoes+2008,2
1240,the+amazing+spider-man+2012,5
224393,whos+afraid+of+virginia+woolf+1966,3
228313,shooting+dogs+2006,3
230376,the+avengers+2012,4
312816,third+star+2010,4
73065,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,5
45009,kamikaze+girls+2004,5
148737,children+of+the+corn+2009,2
263990,blade+runner+1982,5
142862,millers+crossing+1990,4
186998,the+imaginarium+of+doctor+parnassus+2009,5
250872,intacto+2001,4
268270,the+fifth+element+1997,3
58678,botched+2007,4
330986,black+hawk+down+2001,3
270493,opera+australia+the+pirates+of+penzance+2006,2
55736,twice-told+tales+1963,4
79134,how+about+you...+2007,3
229477,forbidden+planet+1956,4
177535,dead+ringers+1988,4
85747,castle+in+the+sky+1986,4
145460,magic+1978,4
138103,saving+private+ryan+1998,4
329906,the+shining+1980,3
138969,how+to+train+your+dragon+2+2014,5
211822,night+shift+1982,5
54854,darling+2007,4
73162,bella+2006,3
39813,the+last+chance+diary+of+comedians+2013,3
6750,toy+story+3+2010,4
318442,harry+potter+and+the+order+of+the+phoenix+2007,4
258091,dog+day+afternoon+1975,4
266434,wanda+sykes+sick+and+tired+2006,5
276140,a+tale+of+two+sisters+2003,3
235671,haunted+castle+2001,4
317567,interstellar+2014,2
83011,terminator+salvation+2009,4
131717,whistling+in+the+dark+1941,4
293,aral.+fishing+in+an+invisible+sea+2004,4
223095,artists+and+models+1955,3
213145,turn+me+on_+dammit+2011,4
85875,capturing+the+friedmans+2003,4
74244,the+wedding+singer+1998,4
13855,edison_+the+man+1940,3
33765,nenette+and+boni+1997,3
187486,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
344703,my+neighbor+totoro+1988,3
61486,castle+in+the+sky+1986,4
99965,monsters+2010,3
76851,antz+1998,3
20637,the+seventh+sin+1957,3
99005,a+world+apart+1988,4
301381,the+tale+of+despereaux+2008,3
38945,the+hart+of+london+1970,4
210571,manderlay+2005,4
146197,conviction+2010,4
100199,the+hobbit+the+battle+of+the+five+armies+2014,3
31051,rare+exports+a+christmas+tale+2010,3
312429,small+change+1976,5
130444,i+can+get+it+for+you+wholesale+1951,3
11866,tremors+4+the+legend+begins+2004,3
321561,the+aristocats+1970,4
161869,toy+story+3+2010,4
325604,star+wars+episode+iii+-+revenge+of+the+sith+2005,3
97384,shrek+forever+after+2010,3
248818,a+matter+of+life+and+death+1946,4
94157,pleasure+party+1975,3
194860,the+diary+of+anne+frank+1980,4
286477,my+neighbor+totoro+1988,4
222383,nitro+circus+the+movie+2012,4
246260,amore+1948,3
349471,spellbound+2002,4
268548,toy+story+3+2010,4
91983,sanjuro+1962,4
12744,where+the+boys+are+84+1984,2
40211,a+gang+story+2011,4
200471,a+tale+of+two+sisters+2003,3
245234,ladyhawke+1985,5
231660,fight+club+1999,3
126056,detention+2011,2
7986,batman+begins+2005,4
91419,the+three+burials+of+melquiades+estrada+2005,3
238098,frankenstein+90+1984,3
149968,harry+potter+and+the+chamber+of+secrets+2002,3
320399,time+in+the+minors+2010,2
192523,boulevard+1994,4
190522,the+fighting+sullivans+1944,4
273637,les+misrables+1935,5
267865,shock+1946,4
226103,the+lord+of+the+rings+the+two+towers+2002,4
68611,the+bitter+tears+of+petra+von+kant+1972,5
109703,lady+chatterleys+lover+1981,3
316967,the+world_+the+flesh+and+the+devil+1959,4
14491,sweet+evil+2010,4
54024,raiders+of+the+lost+ark+1981,4
283568,killing+kasztner+2008,4
95387,akira+1988,5
241144,red+dust+2004,5
350028,batman+begins+2005,3
144850,election+1999,4
347319,moebius+redux+a+life+in+pictures+2007,5
29173,troy+2004,4
150657,the+son-daughter+1932,4
1338,close+encounters+of+the+third+kind+1977,4
290883,bless+the+child+2000,3
215065,cobain+montage+of+heck+2015,4
318410,blow-up+1966,4
130147,the+shawshank+redemption+1994,4
327522,star+wars+episode+iii+-+revenge+of+the+sith+2005,3
17366,dont+say+a+word+2001,3
326887,wanted+2009,3
274299,a+heart+in+winter+1992,2
4487,saint+ralph+2004,3
106364,minority+report+2002,4
277149,galileo+1975,4
245107,lost+horizon+1937,4
55324,work+in+progress+2001,4
252976,my+fellow+americans+1996,2
143928,ong-bak+the+thai+warrior+2003,3
279841,the+secret+world+of+arrietty+2010,4
126874,wisconsin+death+trip+1999,4
76958,eastern+promises+2007,4
178365,batman+begins+2005,4
59934,merlins+apprentice+2006,3
50600,daisies+1966,4
125841,interstellar+2014,4
180403,icarus+xb+1+1963,3
309373,stonehearst+asylum+2014,4
270400,red+river+1948,4
144444,the+hobbit+an+unexpected+journey+2012,5
179499,star+wars+1977,4
212278,movie+crazy+1932,3
269790,hannibal+2001,4
271418,the+tale+of+zatichi+1962,4
169864,happiness+is+in+the+field+1995,4
61914,the+man+who+knew+too+much+1956,4
141123,the+judge+and+the+assassin+1976,3
194127,captain+america+1990,2
238965,marjoe+1972,5
347944,camp+2013,3
305817,whisper+of+the+heart+1995,3
248903,four+men+and+a+prayer+1938,4
197356,you+can+count+on+me+2000,5
159500,second+best+1994,3
166331,super+size+me+2004,4
18882,big+hero+6+2014,4
242620,cell+211+2009,4
253752,one+hundred+and+one+dalmatians+1961,5
244312,breakdown+1997,3
173656,apollo+13+1995,3
167025,magnum+cop+1978,3
185320,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
43610,the+lost+skeleton+of+cadavra+2001,3
189716,harry+potter+and+the+prisoner+of+azkaban+2004,4
71073,interstellar+2014,4
318076,the+cabin+in+the+woods+2012,4
172616,tequila+sunrise+1988,3
113649,the+incredibles+2004,5
343050,where+the+wild+things+are+2009,3
324751,how+to+train+your+dragon+2010,4
86674,how+to+train+your+dragon+2010,4
25447,recount+2008,4
250011,the+mole+people+1956,3
342981,double+trouble+1984,4
220248,kanak+attack+2000,4
331633,freeheld+2007,4
296119,life+is+sweet+1990,4
253964,chinese+take-out+2011,3
219950,vares+-+the+kiss+of+evil+2011,3
261981,jackass+3.5+2011,3
264113,x-men+days+of+future+past+2014,4
165312,wreck-it+ralph+2012,5
46252,soldier+in+the+rain+1963,4
210373,blues+brothers+2000+1998,3
201286,gosford+park+2001,3
264118,the+maltese+falcon+1941,4
94170,himizu+2011,3
111482,oceans+eleven+2001,4
78849,the+great+debaters+2007,3
39703,conspirators+of+pleasure+1996,3
254261,the+black+cauldron+1985,4
234756,three+brave+men+1956,4
17302,survive+style+5+2004,5
85537,princess+mononoke+1997,4
164179,toy+story+1995,3
203877,imitation+of+life+1934,3
256033,almost+married+2014,2
312186,harry+potter+and+the+philosophers+stone+2001,4
150480,avatar+2009,4
35796,justin+bieber+never+say+never+2011,4
151672,the+egg+and+i+1947,4
22124,woman+of+the+year+1942,3
66706,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
15037,milk+2008,4
139620,every+man+for+himself+1980,4
266491,please+give+2010,4
94698,embrace+of+the+vampire+1995,4
189310,kids+in+america+2005,3
326641,the+big+heat+1953,4
41231,my+big+fat+greek+wedding+2002,4
291007,my+neighbor+totoro+1988,5
196768,young+again+1986,3
319652,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,3
109601,journey+of+hope+1990,3
121624,the+mask+1994,5
97977,margin+call+2011,3
181247,now+where+did+the+seventh+company+get+to+1973,3
108902,nightcrawler+2014,5
140150,whos+singin+over+there+1980,3
337715,fanatics+2012,4
129548,faces+1968,4
204114,cinderella+1950,4
143263,winnie+the+pooh+2011,4
291564,the+incredible+hulk+2008,4
295459,the+hudsucker+proxy+1994,3
48181,burglar+1987,3
24560,the+equalizer+2014,3
272957,high+and+low+1963,4
2461,charlie+wilsons+war+2007,4
307254,broken+bridges+2006,3
275224,an+oversimplification+of+her+beauty+2012,3
200638,godzilla_+mothra+and+king+ghidorah+giant+monsters+all-out+attack+2001,3
11322,the+wrong+trousers+1993,4
194352,wife+1953,3
346012,design+for+living+1933,3
120123,master+and+commander+the+far+side+of+the+world+2003,3
6394,blood+of+redemption+2013,4
37322,i+am+waiting+1957,4
236724,lady+sings+the+blues+1972,5
104080,sittin+on+a+backyard+fence+1933,3
9732,the+dark+knight+2008,4
52734,the+godfather+1972,4
60929,a+grand+day+out+1990,4
306812,crawlspace+2013,4
287574,dial+m+for+murder+1954,4
234651,les+patriotes+1994,4
129377,shadow+boxers+1999,4
283928,the+manchurian+candidate+2004,3
346553,howls+moving+castle+2004,4
283456,the+garden+of+sinners+-+chapter+5+paradox+spiral+2008,3
10779,the+incredibles+2004,3
274036,summer+storm+2004,4
64692,big+nothing+2006,4
15567,dracula+1979,4
216651,the+reluctant+fundamentalist+2013,4
284138,in+the+loop+2009,3
24053,whisky+galore+1949,3
159520,raising+cain+1992,2
172985,donald+glover+weirdo+2011,5
102206,auntie+mame+1958,4
317535,star+wars+1977,4
169942,spider-man+3+2007,3
333291,gigi+1958,4
238452,the+man+who+could+cheat+death+1959,3
125443,making+love+1982,4
263444,the+emperors+new+groove+2000,5
41636,the+lord+of+the+rings+the+return+of+the+king+2003,5
272914,matchstick+men+2003,4
316350,inception+2010,3
125207,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
304492,all+the+brothers+were+valiant+1953,4
26326,grave+of+the+fireflies+1988,4
129653,tales+of+an+ancient+empire+2010,4
289957,casino+royale+2006,3
143169,life+during+wartime+2009,4
192548,april+fools+day+1986,3
111188,babylon+5+the+river+of+souls+1998,3
110281,the+hobbit+the+desolation+of+smaug+2013,5
180705,big+hero+6+2014,4
264160,animals+united+2010,3
4262,big+hero+6+2014,4
200445,the+player+1992,5
332187,voices+of+a+distant+star+2002,3
140520,wake+of+the+red+witch+1948,4
313287,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
43883,ice+princess+2005,3
150398,pirates+of+the+caribbean+at+worlds+end+2007,4
345393,daughters+of+darkness+1971,4
237949,finding+nemo+2003,5
325369,dr.+mabuse_+the+gambler+1922,5
249156,aliens+1986,5
216185,ponyo+2008,4
232146,freaks+1932,3
99934,children+of+a+lesser+god+1986,3
59183,see+how+they+fall+1994,3
320945,harry+potter+and+the+half-blood+prince+2009,2
324236,girlfight+2000,2
218140,born+yesterday+1950,4
318501,harry+potter+and+the+order+of+the+phoenix+2007,3
337412,oceans+eleven+2001,4
1355,iron+man+2008,4
13501,project+a+1983,3
104315,anne+of+green+gables+the+sequel+1987,4
320072,the+lords+of+flatbush+1974,3
307091,toy+story+1995,5
204628,leon+the+professional+1994,4
280238,all+of+me+2013,4
240541,the+devil+is+a+woman+1935,4
336990,the+5_000+fingers+of+dr.+t.+1953,3
34333,inferno+1999,3
106870,rush+hour+3+2007,3
160585,rockabilly+vampire+1996,4
181426,pulp+fiction+1994,5
166082,shakti+the+power+2002,3
236963,the+lion+king+1994,3
182272,sun+kissed+2012,3
221124,worlds+apart+2008,4
137033,the+undead+1957,4
144022,threads+1984,4
268843,suicide+club+2010,3
345896,trouble+in+paradise+1932,4
40033,leon+the+professional+1994,4
157220,men+in+black+3+2012,3
347603,the+aviators+wife+1981,4
295454,scream+2+1997,3
298383,good+will+hunting+1997,4
183864,monsters_+inc.+2001,4
274320,poetical+refugee+2000,3
318648,ali+fear+eats+the+soul+1974,4
28250,the+hunting+party+2007,4
189112,baby+boom+1987,2
306956,the+bridesmaid+2004,4
111402,the+good_+the+bad+and+the+ugly+1966,4
141163,expired+2007,3
5020,the+green+prince+2014,4
143693,virus+1999,3
246940,griffin+and+phoenix+1976,2
209149,turkish+dance_+ella+lola+1898,3
148619,intervista+1987,5
337600,the+incredibles+2004,4
83417,diary+of+a+nymphomaniac+2008,4
280703,interstellar+2014,4
112388,withnail++i+1987,4
16209,terraferma+2011,3
128776,chicken+run+2000,5
160234,oceans+2009,4
104371,the+cat+returns+2002,4
73493,toy+story+3+2010,2
118749,if+i+were+king+1938,3
321870,salvage+2010,3
156032,nausica+of+the+valley+of+the+wind+1984,4
262490,jesse+stone+thin+ice+2009,4
251223,queen+margot+1994,4
182613,the+dream+team+1989,5
56255,le+doulos+1963,3
61985,up+2009,4
204653,the+matrix+1999,4
198853,punks+not+dead+2007,3
19164,shrek+2001,3
72066,the+young+lions+1958,4
351994,elle+a+modern+cinderella+tale+2011,5
142968,the+mummy+1999,4
313151,singin+in+the+rain+1952,4
255103,the+shawshank+redemption+1994,5
79505,toy+story+3+2010,4
201168,kikis+delivery+service+1989,4
312424,rainy+dog+1997,3
139789,talladega+nights+the+ballad+of+ricky+bobby+2006,2
203058,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,3
49648,about+elly+2009,4
163617,toy+story+3+2010,4
79584,the+rolling+stones+gimme+shelter+1970,4
86452,black+eagle+1988,3
34144,a+time+to+love+and+a+time+to+die+1958,4
273227,morning+patrol+1987,3
72285,the+shining+1980,3
94765,batman+under+the+red+hood+2010,5
156641,terminator+2+judgment+day+1991,4
111795,direct+from+brooklyn+1999,4
177163,how+to+be+a+serial+killer+2008,4
28985,aladdin+1992,4
154241,police+story+1985,5
231540,the+cat+returns+2002,4
178628,house+of+voices+2004,3
10011,state+of+grace+1990,4
20980,last+year+at+marienbad+1961,4
238247,king+of+thorn+2009,4
280998,the+hobbit+an+unexpected+journey+2012,3
4949,the+tracey+fragments+2007,2
39018,one+flew+over+the+cuckoos+nest+1975,5
200782,i+killed+my+mother+2009,4
240391,dressed+to+kill+1980,4
109032,troy+2004,4
236213,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
74846,buck+2011,4
310315,ghost+1990,4
182971,its+a+bikini+world+1967,4
184989,kamikaze+girls+2004,3
133940,guardians+of+the+galaxy+2014,4
